SDG_IND,Indicator,LOCATION,Country,TIME,Time,Value,Edu_expenditure(%),Edu_cor
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",1979,1979,5.97139,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",1980,1980,6.23355,2.19214,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",1982,1982,7.17447,1.66983,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",1983,1983,8.37837,2.5786,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",1984,1984,9.10061,2.58169,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",1992,1992,14.59848,2.8282,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",1993,1993,16.08621,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",1994,1994,18.39608,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",2003,2003,31.31904,4.2853,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",2004,2004,32.46948,4.55896,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",2005,2005,33.63941,4.13463,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",2006,2006,34.28516,3.84279,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",2007,2007,41.89522,3.45455,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",2008,2008,54.51723,3.26063,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",2009,2009,55.19316,4.39213,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",2010,2010,59.46156,3.51003,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",2011,2011,63.46442,3.41822,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",2012,2012,62.5557,3.50961,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",2013,2013,70.67348,3.76032,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",2014,2014,73.26067,3.57255,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",2015,2015,73.97787,3.26212,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",2016,2016,77.50577,3.29265,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",2017,2017,78.54645,3.3101,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",2018,2018,81.11762,3.32652,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",HKG,"China, Hong Kong Special Administrative Region",2019,2019,85.4701,3.81058,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",1971,1971,7.48529,2.36815,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",1972,1972,7.71874,2.29561,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",1973,1973,8.04027,2.18337,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",1974,1974,8.70436,2.36029,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",1975,1975,9.2209,2.4492,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",1976,1976,10.04884,2.43336,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",1977,1977,9.37391,2.21924,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",1979,1979,9.89121,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",1980,1980,10.12282,2.19214,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",1982,1982,10.83127,1.66983,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",1983,1983,12.05671,2.5786,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",1984,1984,12.79213,2.58169,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",1992,1992,18.1328,2.8282,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",1993,1993,19.23185,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",1994,1994,21.46834,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",2003,2003,31.76536,4.2853,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",2004,2004,32.27889,4.55896,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",2005,2005,33.53083,4.13463,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",2006,2006,34.49889,3.84279,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",2007,2007,42.57227,3.45455,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",2008,2008,55.40763,3.26063,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",2009,2009,56.41322,4.39213,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",2010,2010,59.59784,3.51003,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",2011,2011,61.68693,3.41822,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",2012,2012,60.87139,3.50961,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",2013,2013,67.47312,3.76032,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",2014,2014,69.29175,3.57255,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",2015,2015,69.54381,3.26212,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",2016,2016,72.33813,3.29265,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",2017,2017,74.33425,3.3101,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",2018,2018,76.92223,3.32652,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",2019,2019,80.9841,3.81058,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MAC,"China, Macao Special Administrative Region",1989,1989,19.5932,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MAC,"China, Macao Special Administrative Region",1990,1990,21.15907,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MAC,"China, Macao Special Administrative Region",1991,1991,20.22992,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MAC,"China, Macao Special Administrative Region",1992,1992,20.95855,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MAC,"China, Macao Special Administrative Region",1993,1993,20.61159,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MAC,"China, Macao Special Administrative Region",1994,1994,19.71212,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MAC,"China, Macao Special Administrative Region",1997,1997,26.25599,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MAC,"China, Macao Special Administrative Region",1999,1999,23.32815,3.36598,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MAC,"China, Macao Special Administrative Region",2000,2000,25.01127,3.34087,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MAC,"China, Macao Special Administrative Region",2001,2001,38.50571,2.73402,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MAC,"China, Macao Special Administrative Region",2002,2002,44.1611,2.862,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MAC,"China, Macao Special Administrative Region",2003,2003,51.64261,2.79764,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MAC,"China, Macao Special Administrative Region",2004,2004,48.9961,2.24564,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MAC,"China, Macao Special Administrative Region",2005,2005,44.20862,2.29065,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MAC,"China, Macao Special Administrative Region",2006,2006,43.1276,2.20639,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MAC,"China, Macao Special Administrative Region",2007,2007,44.32935,2.05452,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MAC,"China, Macao Special Administrative Region",2008,2008,46.21962,2.20792,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MAC,"China, Macao Special Administrative Region",2009,2009,51.69932,2.54647,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MAC,"China, Macao Special Administrative Region",2010,2010,54.09354,2.6295,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MAC,"China, Macao Special Administrative Region",2011,2011,58.11605,2.68519,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MAC,"China, Macao Special Administrative Region",2012,2012,56.65824,3.33736,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MAC,"China, Macao Special Administrative Region",2013,2013,64.68257,2.04986,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MAC,"China, Macao Special Administrative Region",2014,2014,72.97984,2.03206,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MAC,"China, Macao Special Administrative Region",2015,2015,80.82486,2.9817,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MAC,"China, Macao Special Administrative Region",2016,2016,89.56997,3.07791,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MAC,"China, Macao Special Administrative Region",2017,2017,96.16884,2.68989,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MAC,"China, Macao Special Administrative Region",2018,2018,104.46099,2.7387,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",MAC,"China, Macao Special Administrative Region",2019,2019,115.81184,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MAC,"China, Macao Special Administrative Region",1988,1988,28.11846,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MAC,"China, Macao Special Administrative Region",1989,1989,29.41286,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MAC,"China, Macao Special Administrative Region",1990,1990,32.918,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MAC,"China, Macao Special Administrative Region",1991,1991,27.64848,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MAC,"China, Macao Special Administrative Region",1992,1992,27.18646,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MAC,"China, Macao Special Administrative Region",1993,1993,26.47659,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MAC,"China, Macao Special Administrative Region",1994,1994,23.97102,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MAC,"China, Macao Special Administrative Region",1997,1997,29.84688,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MAC,"China, Macao Special Administrative Region",1999,1999,28.93501,3.36598,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MAC,"China, Macao Special Administrative Region",2000,2000,27.61514,3.34087,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MAC,"China, Macao Special Administrative Region",2001,2001,48.75296,2.73402,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MAC,"China, Macao Special Administrative Region",2002,2002,64.41315,2.862,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MAC,"China, Macao Special Administrative Region",2003,2003,74.45446,2.79764,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MAC,"China, Macao Special Administrative Region",2004,2004,63.36014,2.24564,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MAC,"China, Macao Special Administrative Region",2005,2005,54.41829,2.29065,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MAC,"China, Macao Special Administrative Region",2006,2006,49.94532,2.20639,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MAC,"China, Macao Special Administrative Region",2007,2007,48.06863,2.05452,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MAC,"China, Macao Special Administrative Region",2008,2008,48.85586,2.20792,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MAC,"China, Macao Special Administrative Region",2009,2009,53.9834,2.54647,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MAC,"China, Macao Special Administrative Region",2010,2010,55.05005,2.6295,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MAC,"China, Macao Special Administrative Region",2011,2011,58.38834,2.68519,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MAC,"China, Macao Special Administrative Region",2012,2012,51.67093,3.33736,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MAC,"China, Macao Special Administrative Region",2013,2013,58.3015,2.04986,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MAC,"China, Macao Special Administrative Region",2014,2014,65.05145,2.03206,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MAC,"China, Macao Special Administrative Region",2015,2015,71.39112,2.9817,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MAC,"China, Macao Special Administrative Region",2016,2016,78.34248,3.07791,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MAC,"China, Macao Special Administrative Region",2017,2017,84.7085,2.68989,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MAC,"China, Macao Special Administrative Region",2018,2018,90.6571,2.7387,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MAC,"China, Macao Special Administrative Region",2019,2019,100.08467,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MAC,"China, Macao Special Administrative Region",1989,1989,41.7182,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MAC,"China, Macao Special Administrative Region",1990,1990,48.04264,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MAC,"China, Macao Special Administrative Region",1991,1991,37.23014,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MAC,"China, Macao Special Administrative Region",1992,1992,35.09983,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MAC,"China, Macao Special Administrative Region",1993,1993,33.78876,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MAC,"China, Macao Special Administrative Region",1994,1994,29.21763,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MAC,"China, Macao Special Administrative Region",1997,1997,34.37979,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MAC,"China, Macao Special Administrative Region",1999,1999,36.4828,3.36598,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MAC,"China, Macao Special Administrative Region",2000,2000,31.12152,3.34087,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MAC,"China, Macao Special Administrative Region",2001,2001,62.0155,2.73402,
