NATMON_IND,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2008,2008,3.26063,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2009,2009,4.39213,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2010,2010,3.51003,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2011,2011,3.41822,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2012,2012,3.50961,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2013,2013,3.76032,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2014,2014,3.57255,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2015,2015,3.26212,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2016,2016,3.29265,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2017,2017,3.3101,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2018,2018,3.32652,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2019,2019,3.81058,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1971,1971,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1972,1972,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1973,1973,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1974,1974,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1975,1975,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1976,1976,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1977,1977,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1978,1978,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1980,1980,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1981,1981,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1982,1982,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1983,1983,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1984,1984,0.00689,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1985,1985,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1990,1990,0.0151,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1992,1992,0.01591,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1996,1996,0.01394,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2001,2001,0.08471,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2002,2002,0.08977,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2003,2003,0.10048,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2004,2004,0.10353,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2005,2005,0.09461,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2006,2006,0.08724,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2007,2007,0.08568,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2008,2008,0.10353,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2009,2009,0.12627,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2010,2010,0.13416,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2011,2011,0.13674,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2012,2012,0.13642,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2013,2013,0.13868,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2014,2014,0.15063,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2015,2015,0.15257,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2016,2016,0.15891,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2017,2017,0.17479,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2018,2018,0.21535,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2019,2019,0.23375,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1971,1971,0.58212,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1972,1972,0.62085,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1973,1973,0.44835,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1974,1974,0.45195,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1975,1975,0.56214,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1976,1976,0.55579,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1977,1977,0.53426,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1978,1978,0.62861,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1980,1980,0.69814,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1981,1981,0.69824,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1982,1982,0.05142,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1983,1983,0.73119,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1984,1984,0.72195,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1985,1985,0.68239,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1990,1990,0.78333,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1992,1992,0.98001,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",1996,1996,1.09195,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2004,2004,1.3835,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2005,2005,1.17241,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2006,2006,1.14834,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2007,2007,1.06036,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2008,2008,1.0059,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2009,2009,1.99867,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2010,2010,0.97502,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2011,2011,0.97949,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2012,2012,1.15114,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2013,2013,1.46172,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2014,2014,1.04433,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2015,2015,0.96323,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2016,2016,1.00222,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2017,2017,0.94321,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2018,2018,0.97756,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2019,2019,1.32784,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2004,2004,0.16568,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2005,2005,0.15073,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2006,2006,0.13519,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2007,2007,0.10676,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2008,2008,0.10407,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2009,2009,0.12287,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2010,2010,0.14892,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2011,2011,0.11946,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2012,2012,0.11187,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2013,2013,0.13917,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),HKG,"China, Hong Kong Special Administrative Region",2014,2014,0.14642,,
