SDG_IND,Indicator,LOCATION,Country,TIME,Time,Value
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",GEO,Georgia,2018,2018,60.33445
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",GEO,Georgia,2019,2019,63.9155
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",GEO,Georgia,1981,1981,27.91681
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",GEO,Georgia,1991,1991,34.19308
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",GEO,Georgia,1995,1995,49.4783
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",GEO,Georgia,1996,1996,42.83508
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",GEO,Georgia,1997,1997,44.68343
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",GEO,Georgia,1999,1999,38.35488
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",GEO,Georgia,2000,2000,39.31262
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",GEO,Georgia,2001,2001,41.09087
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",GEO,Georgia,2002,2002,44.86676
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",GEO,Georgia,2003,2003,46.06329
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",GEO,Georgia,2004,2004,47.69902
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",GEO,Georgia,2005,2005,53.48972
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",GEO,Georgia,2006,2006,46.41774
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",GEO,Georgia,2007,2007,45.08074
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",GEO,Georgia,2008,2008,43.52621
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",GEO,Georgia,2009,2009,32.70392
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",GEO,Georgia,2010,2010,37.04547
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",GEO,Georgia,2011,2011,38.80938
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",GEO,Georgia,2012,2012,36.97004
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",GEO,Georgia,2013,2013,43.43482
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",GEO,Georgia,2014,2014,47.71163
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",GEO,Georgia,2015,2015,51.64758
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",GEO,Georgia,2016,2016,55.79343
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",GEO,Georgia,2017,2017,60.68054
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",GEO,Georgia,2018,2018,63.73786
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",GEO,Georgia,2019,2019,68.11851
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,1971,1971,7.49704
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,1973,1973,7.52126
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,1976,1976,7.2828
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,1977,1977,6.95904
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,1978,1978,7.17491
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,1979,1979,7.04348
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,1980,1980,7.06684
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,1981,1981,7.41387
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,1982,1982,6.84236
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,1983,1983,7.69895
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,1984,1984,8.11622
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,1985,1985,7.9174
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,1986,1986,8.06644
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,1987,1987,8.54737
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,1988,1988,7.29214
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,1989,1989,7.54701
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,1990,1990,7.72716
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,1991,1991,7.76521
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,1995,1995,6.98281
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,1996,1996,7.71035
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,1997,1997,8.01794
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,2000,2000,11.34255
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,2001,2001,11.38556
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,2002,2002,11.8497
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,2003,2003,12.49036
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,2004,2004,12.8915
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,2005,2005,12.3362
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,2006,2006,13.15273
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,2007,2007,15.22165
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,2009,2009,18.50692
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,2010,2010,20.33295
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,2011,2011,25.16253
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,2013,2013,24.35854
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,2014,2014,25.46224
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,2015,2015,26.72463
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,2016,2016,26.63853
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,2017,2017,26.91141
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,2018,2018,27.17026
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",IND,India,2019,2019,27.11052
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,1971,1971,4.9246
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,1973,1973,4.98321
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,1976,1976,4.96716
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,1977,1977,4.83136
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,1978,1978,4.98436
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,1979,1979,4.95851
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,1980,1980,4.96351
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,1981,1981,5.24742
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,1982,1982,4.94036
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,1983,1983,5.55459
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,1984,1984,5.85675
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,1985,1985,5.82863
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,1986,1986,5.98727
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,1987,1987,6.33131
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,1988,1988,5.53363
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,1989,1989,5.74981
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,1990,1990,5.94715
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,1991,1991,6.02976
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,1995,1995,5.53655
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,1996,1996,6.26905
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,1997,1997,6.54575
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,2000,2000,9.50872
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,2001,2001,9.6945
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,2002,2002,10.17642
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,2003,2003,10.62537
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,2004,2004,10.93321
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,2005,2005,10.67964
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,2006,2006,11.48636
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,2007,2007,13.12668
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,2008,2008,15.04721
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,2009,2009,16.03093
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,2010,2010,17.83388
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,2011,2011,22.76465
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,2012,2012,24.26798
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,2013,2013,23.79483
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,2014,2014,25.43213
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,2015,2015,26.76899
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,2016,2016,26.82922
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,2017,2017,27.44213
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,2018,2018,28.06055
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",IND,India,2019,2019,28.5729
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,1971,1971,2.17262
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,1973,1973,2.21498
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,1976,1976,2.42649
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,1977,1977,2.49909
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,1978,1978,2.58696
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,1979,1979,2.67994
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,1980,1980,2.66828
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,1981,1981,2.88685
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,1982,1982,2.86878
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,1983,1983,3.22039
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,1984,1984,3.39935
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,1985,1985,3.55928
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,1986,1986,3.73116
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,1987,1987,3.92829
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,1988,1988,3.62772
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,1989,1989,3.80282
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,1990,1990,4.01985
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,1991,1991,4.15219
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,1995,1995,3.97066
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,1996,1996,4.70769
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,1997,1997,4.94944
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,2000,2000,7.50855
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,2001,2001,7.84538
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,2002,2002,8.34167
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,2003,2003,8.57529
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,2004,2004,8.77626
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,2005,2005,8.85219
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,2006,2006,9.64622
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,2007,2007,10.8117
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,2009,2009,13.28658
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,2010,2010,15.05774
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,2011,2011,20.09418
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,2013,2013,23.16391
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,2014,2014,25.39835
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,2015,2015,26.81881
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,2016,2016,27.04352
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,2017,2017,28.03872
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,2018,2018,29.06165
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IND,India,2019,2019,30.21796
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IDN,Indonesia,1970,1970,1.40325
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IDN,Indonesia,1972,1972,1.51297
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IDN,Indonesia,1976,1976,1.48563
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IDN,Indonesia,1982,1982,2.43769
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IDN,Indonesia,1983,1983,2.65196
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IDN,Indonesia,1984,1984,3.38353
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IDN,Indonesia,1985,1985,4.01795
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IDN,Indonesia,1993,1993,7.50691
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IDN,Indonesia,1995,1995,8.77582
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IDN,Indonesia,1996,1996,8.1335
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IDN,Indonesia,1999,1999,13.42405
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IDN,Indonesia,2000,2000,13.97895
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IDN,Indonesia,2001,2001,12.31566
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IDN,Indonesia,2002,2002,13.75591
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IDN,Indonesia,2003,2003,14.20265
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IDN,Indonesia,2004,2004,14.66367
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IDN,Indonesia,2006,2006,16.43717
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IDN,Indonesia,2007,2007,17.65497
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IDN,Indonesia,2008,2008,19.70265
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IDN,Indonesia,2009,2009,22.3447
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IDN,Indonesia,2010,2010,22.47408
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IDN,Indonesia,2011,2011,24.21068
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IDN,Indonesia,2012,2012,31.016
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IDN,Indonesia,2013,2013,32.72562
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IDN,Indonesia,2014,2014,32.65576
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IDN,Indonesia,2015,2015,35.04789
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IDN,Indonesia,2016,2016,37.69703
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",IDN,Indonesia,2017,2017,38.99032
